"ple0008","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Satisfactory","1997","higher vocational","Female","95","0.380334531200838","0.3242667495119","0.436402312889776"
"Satisfactory","1997","higher education","Male","298","0.31291410019765","0.283749464173191","0.342078736222109"
"Satisfactory","1997","higher education","Female","262","0.321510898628716","0.289186519307553","0.353835277949878"
"Less good","1997","in school","Male","5","","",""
"Less good","1997","in school","Female","7","","",""
"Less good","1997","inadequately","Male","43","0.239584612166493","0.17936688697192","0.299802337361066"
"Less good","1997","inadequately","Female","50","0.215914920295169","0.167284875890079","0.26454496470026"
"Less good","1997","general elemantary","Male","101","0.148888843560222","0.124656520752553","0.173121166367891"
"Less good","1997","general elemantary","Female","311","0.246340532110197","0.224629316299042","0.268051747921352"
"Less good","1997","middle vocational","Male","357","0.12552720804475","0.114134805534349","0.136919610555151"
"Less good","1997","middle vocational","Female","418","0.147235161483267","0.135073494626506","0.159396828340028"
"Less good","1997","vocational + Abi","Male","15","","",""
"Less good","1997","vocational + Abi","Female","23","","",""
"Less good","1997","higher vocational","Male","56","0.121003838375226","0.091644113409368","0.150363563341084"
"Less good","1997","higher vocational","Female","34","0.14203246472197","0.10171612590628","0.18234880353766"
"Less good","1997","higher education","Male","82","0.0848338520906856","0.0673082461088828","0.102359458072488"
"Less good","1997","higher education","Female","87","0.132963568428005","0.109464756196312","0.156462380659698"
"Poor","1997","in school","Male","","","",""
"Poor","1997","in school","Female","2","","",""
"Poor","1997","inadequately","Male","10","","",""
"Poor","1997","inadequately","Female","25","","",""
"Poor","1997","general elemantary","Male","32","0.0443533199493217","0.0303386598201755","0.0583679800784678"
"Poor","1997","general elemantary","Female","87","0.0751726243471559","0.0618867903591708","0.0884584583351409"
"Poor","1997","middle vocational","Male","118","0.0477102660697455","0.0403809456927348","0.0550395864467562"
"Poor","1997","middle vocational","Female","124","0.046276933390571","0.0390664211088266","0.0534874456723153"
"Poor","1997","vocational + Abi","Male","3","","",""
"Poor","1997","vocational + Abi","Female","5","","",""
"Poor","1997","higher vocational","Male","12","","",""
"Poor","1997","higher vocational","Female","8","","",""
"Poor","1997","higher education","Male","15","","",""
"Poor","1997","higher education","Female","13","","",""
"Very good","1998","in school","Male","58","0.406721179864625","0.331078239831641","0.482364119897609"
"Very good","1998","in school","Female","61","0.398451963790451","0.325072729042616","0.471831198538286"
"Very good","1998","inadequately","Male","12","","",""
"Very good","1998","inadequately","Female","8","","",""
"Very good","1998","general elemantary","Male","145","0.143902369734628","0.121246629796043","0.166558109673213"
"Very good","1998","general elemantary","Female","123","0.058567759465797","0.0471754479356606","0.0699600709959335"
"Very good","1998","middle vocational","Male","349","0.0828453927753168","0.0737444664672249","0.0919463190834088"
"Very good","1998","middle vocational","Female","304","0.085059151748774","0.0758446446084659","0.0942736588890821"
"Very good","1998","vocational + Abi","Male","31","0.123316465408954","0.0819758522952221","0.164657078522686"
"Very good","1998","vocational + Abi","Female","24","","",""
"Very good","1998","higher vocational","Male","44","0.100027424996559","0.0737022055388362","0.126352644454282"
"Very good","1998","higher vocational","Female","39","0.112926146865701","0.0786216259226003","0.147230667808802"
"Very good","1998","higher education","Male","113","0.124552390709048","0.104876899880576","0.14422788153752"
"Very good","1998","higher education","Female","83","0.103944833755424","0.0839057404440194","0.123983927066829"
"Good","1998","in school","Male","85","0.456300192901264","0.379600168980772","0.533000216821755"
"Good","1998","in school","Female","79","0.410439171098979","0.336710102577468","0.484168239620489"
"Good","1998","inadequately","Male","65","0.308385771362086","0.242015935348189","0.374755607375983"
"Good","1998","inadequately","Female","94","0.34106208511599","0.283548981091965","0.398575189140015"
"Good","1998","general elemantary","Male","411","0.404565203765237","0.372884559920549","0.436245847609924"
"Good","1998","general elemantary","Female","498","0.26034271910113","0.23905270248696","0.2816327357153"
"Good","1998","middle vocational","Male","1540","0.414182084776173","0.39791884292258","0.430445326629767"
"Good","1998","middle vocational","Female","1482","0.376720523961493","0.36071513870182","0.392725909221165"
"Good","1998","vocational + Abi","Male","128","0.531445544438754","0.468704119855878","0.59418696902163"
"Good","1998","vocational + Abi","Female","155","0.555880771998718","0.496504549404739","0.615256994592696"
"Good","1998","higher vocational","Male","201","0.386193322197306","0.343474821408255","0.428911822986358"
"Good","1998","higher vocational","Female","148","0.395037745965182","0.342052171039643","0.448023320890722"
"Good","1998","higher education","Male","532","0.471936747857976","0.442191380875634","0.501682114840317"
"Good","1998","higher education","Female","429","0.463369137509461","0.430626729635852","0.496111545383069"
"Satisfactory","1998","in school","Male","11","","",""
"Satisfactory","1998","in school","Female","24","","",""
"Satisfactory","1998","inadequately","Male","56","0.366244348673413","0.297007386045671","0.435481311301155"
"Satisfactory","1998","inadequately","Female","86","0.305680492462392","0.249789556407965","0.361571428516819"
"Satisfactory","1998","general elemantary","Male","232","0.282788021726382","0.253718565865918","0.311857477586846"
"Satisfactory","1998","general elemantary","Female","604","0.382921298317612","0.359337537930357","0.406505058704866"
"Satisfactory","1998","middle vocational","Male","1143","0.337944440230805","0.322327353844149","0.35356152661746"
"Satisfactory","1998","middle vocational","Female","1136","0.340399566129316","0.324748279543755","0.356050852714877"
"Satisfactory","1998","vocational + Abi","Male","54","0.213821933612677","0.162271592647651","0.265372274577703"
"Satisfactory","1998","vocational + Abi","Female","69","0.297540883577351","0.24290778889563","0.352173978259072"
"Satisfactory","1998","higher vocational","Male","182","0.359733699104728","0.317625302758851","0.401842095450605"
"Satisfactory","1998","higher vocational","Female","96","0.322446042867899","0.271784934920546","0.373107150815253"
"Satisfactory","1998","higher education","Male","317","0.286681366978527","0.259736504072392","0.313626229884662"
"Satisfactory","1998","higher education","Female","266","0.281499004813013","0.251969146858223","0.311028862767804"
"Less good","1998","in school","Male","7","","",""
"Less good","1998","in school","Female","5","","",""
"Less good","1998","inadequately","Male","39","0.172785199310536","0.118453406458551","0.227116992162522"
"Less good","1998","inadequately","Female","52","0.197571308887262","0.149266207256374","0.24587641051815"
"Less good","1998","general elemantary","Male","101","0.125579369088132","0.104189802888224","0.14696893528804"
"Less good","1998","general elemantary","Female","298","0.211624551433311","0.191807566250826","0.231441536615796"
"Less good","1998","middle vocational","Male","382","0.128585609322862","0.117533664994961","0.139637553650763"
"Less good","1998","middle vocational","Female","471","0.152133439609492","0.140270531283811","0.163996347935172"
"Less good","1998","vocational + Abi","Male","25","","",""
"Less good","1998","vocational + Abi","Female","17","","",""
"Less good","1998","higher vocational","Male","59","0.123258671414215","0.0944155472903434","0.152101795538088"
"Less good","1998","higher vocational","Female","35","0.126254027694487","0.0902551112436505","0.162252944145324"
"Less good","1998","higher education","Male","98","0.0938333881399769","0.076458693209267","0.111208083070687"
"Less good","1998","higher education","Female","87","0.116074468540154","0.0950422333241385","0.137106703756169"
"Poor","1998","in school","Male","1","","",""
"Poor","1998","in school","Female","2","","",""
"Poor","1998","inadequately","Male","14","","",""
"Poor","1998","inadequately","Female","21","","",""
"Poor","1998","general elemantary","Male","33","0.0431650356856217","0.0300470485393494","0.056283022831894"
"Poor","1998","general elemantary","Female","109","0.0865436716821499","0.0729025662211922","0.100184777143108"
"Poor","1998","middle vocational","Male","110","0.0364424728948433","0.0302555759070052","0.0426293698826814"
"Poor","1998","middle vocational","Female","128","0.0456873185509254","0.038790349760881","0.0525842873409697"
"Poor","1998","vocational + Abi","Male","5","","",""
"Poor","1998","vocational + Abi","Female","4","","",""
"Poor","1998","higher vocational","Male","13","","",""
"Poor","1998","higher vocational","Female","9","","",""
"Poor","1998","higher education","Male","22","","",""
"Poor","1998","higher education","Female","26","","",""
"Very good","1999","in school","Male","51","0.358042060208465","0.283522576059949","0.43256154435698"
"Very good","1999","in school","Female","45","0.299054458253927","0.228551415065064","0.36955750144279"
"Very good","1999","inadequately","Male","16","","",""
"Very good","1999","inadequately","Female","9","","",""
"Very good","1999","general elemantary","Male","129","0.121256129274825","0.0997013717595432","0.142810886790108"
"Very good","1999","general elemantary","Female","111","0.0587247864806947","0.047102519310915","0.0703470536504743"
"Very good","1999","middle vocational","Male","298","0.0787620315283916","0.0698047225932048","0.0877193404635784"
"Very good","1999","middle vocational","Female","266","0.0726570847009522","0.0640353854190326","0.0812787839828718"
"Very good","1999","vocational + Abi","Male","27","","",""
"Very good","1999","vocational + Abi","Female","44","0.200692375593665","0.152829987306504","0.248554763880827"
"Very good","1999","higher vocational","Male","34","0.0710676368144147","0.0482945634433058","0.0938407101855235"
"Very good","1999","higher vocational","Female","35","0.119180577423439","0.0844332792145696","0.153927875632308"
