"pli0082","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Daily","2001","Single parent ","indirect migration background","","","",""
"Daily","2001","Couple + C. LE 16 ","no migration background","","","",""
"Daily","2001","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","2001","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","2001","Couple + C. GT 16 ","no migration background","","","",""
"Daily","2001","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","2001","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","2001","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","2001","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","2001","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","2001","1-pers.-HH","no migration background","","","",""
"Min 1x per week","2001","1-pers.-HH","direct migration background","","","",""
"Min 1x per week","2001","1-pers.-HH","indirect migration background","","","",""
"Min 1x per week","2001","(Married) couple without C. ","no migration background","","","",""
"Min 1x per week","2001","(Married) couple without C. ","direct migration background","","","",""
"Min 1x per week","2001","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per week","2001","Single parent ","no migration background","","","",""
"Min 1x per week","2001","Single parent ","direct migration background","","","",""
"Min 1x per week","2001","Single parent ","indirect migration background","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","no migration background","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","direct migration background","","","",""
"Min 1x per week","2001","Couple + C. LE 16 ","indirect migration background","","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","no migration background","","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","direct migration background","","","",""
"Min 1x per week","2001","Couple + C. GT 16 ","indirect migration background","","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","no migration background","","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","direct migration background","","","",""
"Min 1x per week","2001","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per month","2001","1-pers.-HH","no migration background","","","",""
"Min 1x per month","2001","1-pers.-HH","direct migration background","","","",""
"Min 1x per month","2001","1-pers.-HH","indirect migration background","","","",""
"Min 1x per month","2001","(Married) couple without C. ","no migration background","","","",""
"Min 1x per month","2001","(Married) couple without C. ","direct migration background","","","",""
"Min 1x per month","2001","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per month","2001","Single parent ","no migration background","","","",""
"Min 1x per month","2001","Single parent ","direct migration background","","","",""
"Min 1x per month","2001","Single parent ","indirect migration background","","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","no migration background","","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","direct migration background","","","",""
"Min 1x per month","2001","Couple + C. LE 16 ","indirect migration background","","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","no migration background","","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","direct migration background","","","",""
"Min 1x per month","2001","Couple + C. GT 16 ","indirect migration background","","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","no migration background","","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","direct migration background","","","",""
"Min 1x per month","2001","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","2001","1-pers.-HH","no migration background","","","",""
"Rarely","2001","1-pers.-HH","direct migration background","","","",""
"Rarely","2001","1-pers.-HH","indirect migration background","","","",""
"Rarely","2001","(Married) couple without C. ","no migration background","","","",""
"Rarely","2001","(Married) couple without C. ","direct migration background","","","",""
"Rarely","2001","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","2001","Single parent ","no migration background","","","",""
"Rarely","2001","Single parent ","direct migration background","","","",""
"Rarely","2001","Single parent ","indirect migration background","","","",""
"Rarely","2001","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","2001","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","2001","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","2001","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","2001","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","2001","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","2001","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","2001","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","2001","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","2001","1-pers.-HH","no migration background","","","",""
"Never","2001","1-pers.-HH","direct migration background","","","",""
"Never","2001","1-pers.-HH","indirect migration background","","","",""
"Never","2001","(Married) couple without C. ","no migration background","","","",""
"Never","2001","(Married) couple without C. ","direct migration background","","","",""
"Never","2001","(Married) couple without C. ","indirect migration background","","","",""
"Never","2001","Single parent ","no migration background","","","",""
"Never","2001","Single parent ","direct migration background","","","",""
"Never","2001","Single parent ","indirect migration background","","","",""
"Never","2001","Couple + C. LE 16 ","no migration background","","","",""
"Never","2001","Couple + C. LE 16 ","direct migration background","","","",""
"Never","2001","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","2001","Couple + C. GT 16 ","no migration background","","","",""
"Never","2001","Couple + C. GT 16 ","direct migration background","","","",""
"Never","2001","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","2001","Couple + C. LE and GT 16","no migration background","","","",""
"Never","2001","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","2001","Couple + C. LE and GT 16","indirect migration background","","","",""
"Daily","2002","1-pers.-HH","no migration background","","","",""
"Daily","2002","1-pers.-HH","direct migration background","","","",""
"Daily","2002","1-pers.-HH","indirect migration background","","","",""
"Daily","2002","(Married) couple without C. ","no migration background","","","",""
"Daily","2002","(Married) couple without C. ","direct migration background","","","",""
"Daily","2002","(Married) couple without C. ","indirect migration background","","","",""
"Daily","2002","Single parent ","no migration background","","","",""
"Daily","2002","Single parent ","direct migration background","","","",""
"Daily","2002","Single parent ","indirect migration background","","","",""
"Daily","2002","Couple + C. LE 16 ","no migration background","","","",""
"Daily","2002","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","2002","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","2002","Couple + C. GT 16 ","no migration background","","","",""
"Daily","2002","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","2002","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","2002","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","2002","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","2002","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","2002","1-pers.-HH","no migration background","","","",""
"Min 1x per week","2002","1-pers.-HH","direct migration background","","","",""
"Min 1x per week","2002","1-pers.-HH","indirect migration background","","","",""
"Min 1x per week","2002","(Married) couple without C. ","no migration background","","","",""
"Min 1x per week","2002","(Married) couple without C. ","direct migration background","","","",""
"Min 1x per week","2002","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per week","2002","Single parent ","no migration background","","","",""
"Min 1x per week","2002","Single parent ","direct migration background","","","",""
